"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2011","29,407.90","29,187.83","29,500.36","29,143.05","122.83M","0.75%"
"02/12/2011","29,187.83","29,361.03","29,501.41","29,097.10","102.84M","-0.59%"
"01/12/2011","29,361.03","29,429.88","29,495.98","28,990.68","100.97M","-0.23%"
"30/11/2011","29,429.88","28,260.59","29,429.88","28,157.79","204.02M","4.14%"
"29/11/2011","28,260.59","28,472.34","28,495.19","28,081.29","101.26M","-0.74%"
"28/11/2011","28,472.34","27,770.91","28,472.34","27,770.91","91.75M","2.53%"
"25/11/2011","27,770.91","27,848.75","27,848.75","27,428.20","77.12M","-0.28%"
"24/11/2011","27,848.75","27,608.68","28,012.38","27,601.57","94.87M","0.87%"
"23/11/2011","27,608.68","28,002.10","28,002.10","27,451.96","121.39M","-1.40%"
"22/11/2011","28,002.10","27,732.14","28,072.00","27,732.14","102.61M","0.97%"
"21/11/2011","27,732.14","28,431.41","28,438.21","27,732.14","83.39M","-2.46%"
"18/11/2011","28,431.41","29,057.13","29,057.13","28,375.14","99.39M","-2.15%"
"17/11/2011","29,057.13","29,308.49","29,308.49","28,835.56","90.64M","-0.86%"
"16/11/2011","29,308.49","29,305.64","29,477.08","29,087.08","85.88M","0.01%"
"15/11/2011","29,305.64","28,968.93","29,333.18","28,829.67","72.37M","1.16%"
"14/11/2011","28,968.93","28,888.50","29,247.51","28,835.03","68.64M","0.28%"
"11/11/2011","28,888.50","28,855.92","28,894.58","28,553.65","67.31M","0.11%"
"10/11/2011","28,855.92","28,651.43","29,043.38","28,389.96","81.05M","0.71%"
"09/11/2011","28,651.43","29,320.72","29,490.35","28,651.43","88.31M","-2.28%"
"08/11/2011","29,320.72","29,178.13","29,418.00","28,955.21","82.04M","0.49%"
"07/11/2011","29,178.13","28,553.60","29,178.13","28,401.13","77.67M","2.19%"
"04/11/2011","28,553.60","28,852.00","29,138.46","28,416.67","92.00M","-1.03%"
"03/11/2011","28,852.00","28,835.32","28,957.12","28,446.92","137.73M","0.06%"
"02/11/2011","28,835.32","28,372.84","28,835.32","28,319.46","101.91M","1.63%"
"01/11/2011","28,372.84","29,019.06","29,019.06","28,217.83","142.49M","-2.23%"
"31/10/2011","29,019.06","29,566.80","29,566.80","29,006.96","134.34M","-1.85%"
"28/10/2011","29,566.80","29,159.47","29,566.80","29,159.47","144.95M","1.40%"
"27/10/2011","29,159.47","28,436.37","29,231.47","28,436.37","161.65M","2.54%"
"26/10/2011","28,436.37","28,361.74","28,736.57","28,352.67","102.56M","0.26%"
"25/10/2011","28,361.74","28,370.97","28,633.82","28,097.32","109.68M","-0.03%"
"24/10/2011","28,370.97","28,165.61","28,525.27","28,112.91","94.34M","0.73%"
"21/10/2011","28,165.61","27,546.58","28,165.61","27,546.58","99.32M","2.25%"
"20/10/2011","27,546.58","27,901.10","27,901.10","27,376.87","127.19M","-1.27%"
"19/10/2011","27,901.10","27,762.88","28,016.84","27,720.55","136.72M","0.50%"
"18/10/2011","27,762.88","27,798.31","27,798.31","27,510.32","97.93M","-0.13%"
"17/10/2011","27,798.31","27,839.76","28,168.83","27,669.17","84.41M","-0.15%"
"14/10/2011","27,839.76","27,540.79","28,023.78","27,472.39","79.18M","1.09%"
"13/10/2011","27,540.79","27,861.58","27,997.28","27,540.79","93.92M","-1.15%"
"12/10/2011","27,861.58","27,546.18","28,018.20","27,400.25","118.07M","1.14%"
"11/10/2011","27,546.18","27,654.48","27,739.86","27,374.62","96.15M","-0.39%"
"10/10/2011","27,654.48","27,001.46","27,720.85","27,000.44","109.54M","2.42%"
"07/10/2011","27,001.46","26,674.15","27,255.70","26,674.15","98.49M","1.23%"
"06/10/2011","26,674.15","26,233.80","26,946.54","26,233.45","132.52M","1.68%"
"05/10/2011","26,233.80","25,919.58","26,320.28","25,812.79","128.12M","1.21%"
"04/10/2011","25,919.58","26,611.95","26,611.95","25,624.37","145.35M","-2.60%"
"03/10/2011","26,611.95","26,375.82","26,651.69","25,880.93","108.81M","0.90%"
"30/09/2011","26,375.82","26,405.63","26,582.34","26,046.07","193.15M","-0.11%"
"29/09/2011","26,405.63","27,053.23","27,178.85","26,383.46","128.24M","-2.39%"
"28/09/2011","27,053.23","27,493.63","27,655.60","26,995.49","98.39M","-1.60%"
"27/09/2011","27,493.63","26,461.37","27,493.63","26,461.37","131.40M","3.90%"
"26/09/2011","26,461.37","26,834.39","26,874.95","26,313.36","116.02M","-1.39%"
"23/09/2011","26,834.39","27,050.66","27,248.55","26,503.71","144.54M","-0.80%"
"22/09/2011","27,050.66","27,996.23","27,996.23","26,983.99","124.96M","-3.38%"
"21/09/2011","27,996.23","28,043.66","28,329.37","27,941.23","122.91M","-0.17%"
"20/09/2011","28,043.66","27,653.67","28,093.78","27,545.34","92.22M","1.41%"
"19/09/2011","27,653.67","27,726.22","27,726.22","27,414.47","100.31M","-0.26%"
"16/09/2011","27,726.22","27,689.51","27,937.39","27,539.86","130.96M","0.13%"
"15/09/2011","27,689.51","27,153.95","27,732.53","27,153.95","182.55M","1.97%"
"14/09/2011","27,153.95","26,735.39","27,266.29","26,532.59","175.34M","1.57%"
"13/09/2011","26,735.39","26,536.28","26,990.22","26,161.23","135.06M","0.75%"
"12/09/2011","26,536.28","27,114.18","27,114.18","26,241.64","181.57M","-2.13%"
"09/09/2011","27,114.18","27,607.75","27,624.79","26,907.87","128.50M","-1.79%"
"08/09/2011","27,607.75","27,202.81","27,607.75","27,046.74","138.07M","1.49%"
"07/09/2011","27,202.81","26,184.50","27,202.81","26,184.50","122.23M","3.89%"
"06/09/2011","26,184.50","26,554.09","26,850.91","26,069.18","175.58M","-1.39%"
"05/09/2011","26,554.09","27,179.73","27,179.73","26,449.25","113.53M","-2.30%"
"02/09/2011","27,179.73","27,753.42","27,757.57","26,965.34","130.25M","-2.07%"
"01/09/2011","27,753.42","27,682.28","27,887.37","27,265.91","121.31M","0.26%"
"31/08/2011","27,682.28","27,097.75","27,750.03","27,097.75","180.17M","2.16%"
"30/08/2011","27,097.75","27,049.24","27,147.34","26,915.48","113.36M","0.18%"
"29/08/2011","27,049.24","26,200.73","27,076.22","26,200.73","83.86M","3.24%"
"26/08/2011","26,200.73","26,122.52","26,310.90","25,730.18","102.30M","0.30%"
"25/08/2011","26,122.52","26,381.14","26,743.29","26,039.70","127.72M","-0.98%"
"24/08/2011","26,381.14","26,026.72","26,558.57","25,919.85","114.78M","1.36%"
"23/08/2011","26,026.72","26,188.71","26,515.43","25,805.39","116.29M","-0.62%"
"22/08/2011","26,188.71","26,145.28","26,418.00","25,759.46","104.69M","0.17%"
"19/08/2011","26,145.28","26,030.31","26,169.71","25,494.58","118.68M","0.44%"
"18/08/2011","26,030.31","26,938.76","26,938.76","25,845.74","149.69M","-3.37%"
"17/08/2011","26,938.76","26,743.29","27,079.53","26,476.27","127.18M","0.73%"
"16/08/2011","26,743.29","26,947.78","26,947.78","26,491.09","143.04M","-0.76%"
"15/08/2011","26,947.78","26,626.27","26,965.45","26,626.27","74.70M","1.21%"
"12/08/2011","26,626.27","26,297.69","26,901.33","26,077.11","153.71M","1.25%"
"11/08/2011","26,297.69","25,453.22","26,297.69","25,433.57","188.93M","3.32%"
"10/08/2011","25,453.22","25,180.59","26,025.82","25,180.59","282.62M","1.08%"
"08/08/2011","25,180.59","25,993.94","25,993.94","25,092.87","190.41M","-3.13%"
"05/08/2011","25,993.94","26,278.37","26,278.37","25,373.96","248.21M","-1.08%"
"04/08/2011","26,278.37","27,189.81","27,364.25","26,278.37","183.45M","-3.35%"
"03/08/2011","27,189.81","27,523.75","27,558.06","27,001.82","166.74M","-1.21%"
"02/08/2011","27,523.75","27,905.27","27,905.27","27,523.75","113.02M","-1.37%"
"01/08/2011","27,905.27","27,857.91","28,138.90","27,778.64","78.92M","0.17%"
"29/07/2011","27,857.91","28,099.81","28,099.81","27,628.48","106.33M","-0.86%"
"28/07/2011","28,099.81","28,247.49","28,247.49","27,931.48","102.57M","-0.52%"
"27/07/2011","28,247.49","28,519.46","28,608.25","28,174.85","102.46M","-0.95%"
"26/07/2011","28,519.46","28,720.98","28,851.41","28,421.13","71.37M","-0.70%"
"25/07/2011","28,720.98","28,664.52","28,781.43","28,498.19","81.38M","0.20%"
"22/07/2011","28,664.52","28,767.58","28,842.65","28,522.75","94.08M","-0.36%"
"21/07/2011","28,767.58","28,708.96","28,788.38","28,272.84","122.65M","0.20%"
"20/07/2011","28,708.96","28,707.36","28,963.65","28,597.24","114.94M","0.01%"
"19/07/2011","28,707.36","28,530.22","28,830.54","28,530.22","96.59M","0.62%"
"18/07/2011","28,530.22","28,915.93","28,915.93","28,530.22","101.47M","-1.33%"
"15/07/2011","28,915.93","28,847.47","28,920.91","28,720.28","101.42M","0.24%"
"14/07/2011","28,847.47","28,954.57","29,073.27","28,753.07","93.00M","-0.37%"
"13/07/2011","28,954.57","28,575.72","28,954.57","28,573.42","104.58M","1.33%"
"12/07/2011","28,575.72","28,478.46","28,599.94","28,012.07","126.74M","0.34%"
"11/07/2011","28,478.46","28,623.01","28,667.19","28,422.63","94.61M","-0.51%"
"08/07/2011","28,623.01","28,928.73","29,024.20","28,511.54","119.95M","-1.06%"
"07/07/2011","28,928.73","28,775.10","29,015.00","28,775.10","76.82M","0.53%"
"06/07/2011","28,775.10","28,899.23","28,899.23","28,673.54","85.10M","-0.43%"
"05/07/2011","28,899.23","28,736.97","28,977.51","28,607.85","85.90M","0.56%"
"04/07/2011","28,736.97","28,578.56","28,784.12","28,578.56","61.15M","0.55%"
"01/07/2011","28,578.56","28,551.82","28,659.79","28,376.75","85.76M","0.09%"
"30/06/2011","28,551.82","28,428.72","28,632.10","28,329.46","112.36M","0.43%"
"29/06/2011","28,428.72","28,002.02","28,428.72","28,002.02","107.15M","1.52%"
"28/06/2011","28,002.02","27,624.57","28,002.02","27,540.32","109.61M","1.37%"
"27/06/2011","27,624.57","27,391.89","27,624.57","27,314.29","98.04M","0.85%"
"24/06/2011","27,391.89","27,026.92","27,615.30","27,026.92","136.66M","1.35%"
"23/06/2011","27,026.92","27,475.40","27,475.40","26,991.65","98.35M","-1.63%"
"22/06/2011","27,475.40","27,653.44","27,653.44","27,370.59","118.95M","-0.64%"
"21/06/2011","27,653.44","27,321.43","27,653.44","27,321.43","109.56M","1.22%"
"20/06/2011","27,321.43","27,324.34","27,362.15","27,045.62","83.54M","-0.01%"
"17/06/2011","27,324.34","27,684.38","27,684.38","27,136.58","144.34M","-1.30%"
"15/06/2011","27,684.38","27,897.92","28,053.18","27,646.10","180.47M","-0.77%"
"14/06/2011","27,897.92","27,840.38","28,113.89","27,784.18","150.68M","0.21%"
"13/06/2011","27,840.38","27,809.90","27,978.00","27,653.78","131.57M","0.11%"
"10/06/2011","27,809.90","28,307.10","28,323.92","27,757.86","94.98M","-1.76%"
"09/06/2011","28,307.10","28,186.66","28,386.21","28,086.28","97.04M","0.43%"
"08/06/2011","28,186.66","28,494.90","28,494.90","28,057.14","113.37M","-1.08%"
"07/06/2011","28,494.90","28,277.10","28,546.42","28,271.55","116.64M","0.77%"
"06/06/2011","28,277.10","28,258.28","28,342.85","28,044.25","86.25M","0.07%"
"03/06/2011","28,258.28","28,572.67","28,572.67","28,059.50","114.56M","-1.10%"
"02/06/2011","28,572.67","29,033.83","29,033.83","28,490.75","91.29M","-1.59%"
"01/06/2011","29,033.83","29,274.06","29,285.19","28,977.69","85.25M","-0.82%"
"31/05/2011","29,274.06","29,127.06","29,403.70","29,127.06","185.63M","0.50%"
"30/05/2011","29,127.06","29,141.21","29,237.56","28,993.60","35.34M","-0.05%"
"27/05/2011","29,141.21","28,743.53","29,141.21","28,743.53","84.60M","1.38%"
"26/05/2011","28,743.53","28,563.32","28,895.48","28,525.37","82.10M","0.63%"
"25/05/2011","28,563.32","28,484.19","28,585.34","28,258.41","88.75M","0.28%"
"24/05/2011","28,484.19","28,123.95","28,553.37","28,123.95","91.64M","1.28%"
"23/05/2011","28,123.95","28,552.45","28,552.45","27,963.73","102.46M","-1.50%"
"20/05/2011","28,552.45","28,663.76","29,049.64","28,552.45","106.01M","-0.39%"
"19/05/2011","28,663.76","28,601.68","28,855.90","28,553.11","88.08M","0.22%"
"17/05/2011","28,601.68","28,929.66","28,979.19","28,601.61","111.38M","-1.13%"
"16/05/2011","28,929.66","28,722.89","28,929.66","28,435.25","84.92M","0.72%"
"13/05/2011","28,722.89","28,441.33","28,930.73","28,441.33","98.38M","0.99%"
"12/05/2011","28,441.33","28,810.24","28,810.24","28,298.37","123.82M","-1.28%"
"11/05/2011","28,810.24","28,845.18","29,155.51","28,693.14","126.45M","-0.12%"
"10/05/2011","28,845.18","28,369.46","28,900.30","28,369.46","120.54M","1.68%"
"09/05/2011","28,369.46","28,626.86","28,728.60","28,267.89","116.21M","-0.90%"
"06/05/2011","28,626.86","28,324.46","28,717.49","28,042.68","100.42M","1.07%"
"05/05/2011","28,324.46","28,576.27","28,781.30","28,096.92","106.12M","-0.88%"
"04/05/2011","28,576.27","29,049.59","29,049.59","28,479.36","106.28M","-1.63%"
"03/05/2011","29,049.59","29,564.28","29,599.43","28,963.87","101.87M","-1.74%"
"29/04/2011","29,564.28","29,402.14","29,564.28","29,249.11","60.66M","0.55%"
"28/04/2011","29,402.14","29,456.82","29,561.54","29,057.73","84.63M","-0.19%"
"26/04/2011","29,456.82","29,457.17","29,570.34","29,319.62","47.08M","0.00%"
"21/04/2011","29,457.17","29,337.05","29,564.63","29,319.97","95.28M","0.41%"
"20/04/2011","29,337.05","28,631.37","29,337.05","28,631.37","119.82M","2.46%"
"19/04/2011","28,631.37","28,163.42","28,715.48","28,163.42","97.50M","1.66%"
"18/04/2011","28,163.42","29,003.69","29,056.47","28,163.42","102.60M","-2.90%"
"15/04/2011","29,003.69","29,207.48","29,247.50","28,967.89","94.21M","-0.70%"
"14/04/2011","29,207.48","29,140.53","29,207.48","28,880.89","105.40M","0.23%"
"13/04/2011","29,140.53","29,025.16","29,302.97","29,025.16","106.76M","0.40%"
"12/04/2011","29,025.16","29,594.79","29,594.79","28,988.23","103.58M","-1.92%"
"11/04/2011","29,594.79","29,561.08","29,672.90","29,401.63","115.37M","0.11%"
"08/04/2011","29,561.08","29,389.94","29,677.10","29,389.94","147.85M","0.58%"
"07/04/2011","29,389.94","29,654.56","29,654.56","29,213.16","113.78M","-0.89%"
"06/04/2011","29,654.56","29,421.90","29,654.56","29,396.21","107.08M","0.79%"
"05/04/2011","29,421.90","29,235.24","29,443.54","29,167.85","86.62M","0.64%"
"04/04/2011","29,235.24","29,175.56","29,337.87","29,123.52","84.92M","0.20%"
"01/04/2011","29,175.56","29,037.48","29,191.12","28,910.75","113.79M","0.48%"
"31/03/2011","29,037.48","29,137.51","29,200.83","28,929.60","142.80M","-0.34%"
"30/03/2011","29,137.51","28,610.18","29,186.96","28,610.18","137.25M","1.84%"
"29/03/2011","28,610.18","28,264.76","28,610.18","28,264.76","96.20M","1.22%"
"28/03/2011","28,264.76","28,492.55","28,492.55","28,150.36","70.02M","-0.80%"
"25/03/2011","28,492.55","28,566.98","28,691.08","28,260.85","82.34M","-0.26%"
"24/03/2011","28,566.98","28,126.26","28,566.98","28,126.26","105.62M","1.57%"
"23/03/2011","28,126.26","27,790.80","28,262.95","27,752.93","94.84M","1.21%"
"22/03/2011","27,790.80","27,612.91","28,057.48","27,612.91","123.43M","0.64%"
"18/03/2011","27,612.91","27,660.83","28,046.66","27,560.73","122.74M","-0.17%"
"17/03/2011","27,660.83","27,534.99","27,747.70","27,384.48","170.38M","0.46%"
"16/03/2011","27,534.99","27,128.85","27,590.03","27,128.85","161.81M","1.50%"
"15/03/2011","27,128.85","27,784.85","27,784.85","26,861.12","166.04M","-2.36%"
"14/03/2011","27,784.85","28,070.66","28,070.66","27,710.86","100.56M","-1.02%"
"11/03/2011","28,070.66","27,762.48","28,070.66","27,383.67","154.52M","1.11%"
"10/03/2011","27,762.48","28,677.65","28,677.65","27,701.59","157.92M","-3.19%"
"09/03/2011","28,677.65","28,701.40","29,042.83","28,672.27","125.98M","-0.08%"
"08/03/2011","28,701.40","29,168.45","29,168.45","28,602.14","160.77M","-1.60%"
"07/03/2011","29,168.45","29,178.12","29,319.10","28,799.10","123.43M","-0.03%"
"04/03/2011","29,178.12","29,211.84","29,367.65","29,142.52","100.86M","-0.12%"
"03/03/2011","29,211.84","28,826.44","29,217.12","28,781.23","100.02M","1.34%"
"02/03/2011","28,826.44","28,871.79","28,871.79","28,536.42","107.91M","-0.16%"
"01/03/2011","28,871.79","29,077.83","29,282.10","28,871.79","139.55M","-0.71%"
"28/02/2011","29,077.83","28,803.79","29,077.83","28,579.42","137.64M","0.95%"
"25/02/2011","28,803.79","28,571.23","28,803.79","28,310.72","114.86M","0.81%"
"24/02/2011","28,571.23","28,743.44","28,812.84","28,202.15","129.20M","-0.60%"
"23/02/2011","28,743.44","29,228.79","29,228.79","28,743.44","123.86M","-1.66%"
"22/02/2011","29,228.79","29,569.03","29,569.03","29,091.29","128.63M","-1.15%"
"21/02/2011","29,569.03","29,292.85","29,645.80","29,292.85","86.56M","0.94%"
"18/02/2011","29,292.85","29,498.06","29,647.31","29,224.49","104.34M","-0.70%"
"17/02/2011","29,498.06","29,578.17","29,714.89","29,475.77","115.42M","-0.27%"
"16/02/2011","29,578.17","29,877.59","30,025.92","29,491.49","146.04M","-1.00%"
"15/02/2011","29,877.59","29,922.75","30,010.16","29,764.17","107.88M","-0.15%"
"14/02/2011","29,922.75","29,813.43","30,195.81","29,813.43","101.65M","0.37%"
"11/02/2011","29,813.43","29,247.51","29,813.43","29,237.13","142.16M","1.93%"
"10/02/2011","29,247.51","29,507.02","29,512.41","29,150.00","158.88M","-0.88%"
"09/02/2011","29,507.02","29,616.21","29,746.90","29,438.82","137.68M","-0.37%"
"08/02/2011","29,616.21","29,621.70","29,787.30","29,505.30","166.70M","-0.02%"
"07/02/2011","29,621.70","29,718.96","29,942.05","29,621.70","147.45M","-0.33%"
"04/02/2011","29,718.96","29,609.47","29,874.49","29,609.47","133.34M","0.37%"
"03/02/2011","29,609.47","29,274.22","29,609.47","29,259.69","144.69M","1.15%"
"02/02/2011","29,274.22","28,625.33","29,274.22","28,625.33","130.11M","2.27%"
"01/02/2011","28,625.33","28,145.34","28,634.73","28,145.34","114.73M","1.71%"
"31/01/2011","28,145.34","28,232.10","28,232.10","27,873.19","122.13M","-0.31%"
"28/01/2011","28,232.10","28,812.39","28,812.39","28,208.28","134.77M","-2.01%"
"27/01/2011","28,812.39","28,647.40","28,932.11","28,647.40","134.82M","0.58%"
"26/01/2011","28,647.40","28,334.12","28,741.20","28,334.12","130.98M","1.11%"
"25/01/2011","28,334.12","28,545.01","28,749.89","28,272.04","128.13M","-0.74%"
"24/01/2011","28,545.01","28,808.74","28,835.38","28,435.86","92.35M","-0.92%"
"21/01/2011","28,808.74","28,514.94","28,808.74","28,415.75","104.20M","1.03%"
"20/01/2011","28,514.94","29,013.19","29,013.19","28,511.43","162.55M","-1.72%"
"19/01/2011","29,013.19","29,192.55","29,354.72","29,006.03","105.26M","-0.61%"
"18/01/2011","29,192.55","28,893.16","29,343.34","28,893.16","92.93M","1.04%"
"17/01/2011","28,893.16","29,226.96","29,234.73","28,893.16","77.46M","-1.14%"
"14/01/2011","29,226.96","29,199.02","29,226.96","28,958.67","86.90M","0.10%"
"13/01/2011","29,199.02","29,038.72","29,284.16","28,987.42","99.88M","0.55%"
"12/01/2011","29,038.72","28,700.04","29,160.44","28,700.04","114.88M","1.18%"
"11/01/2011","28,700.04","28,220.69","28,700.04","28,220.69","141.46M","1.70%"
"10/01/2011","28,220.69","28,415.54","28,504.88","28,194.29","100.02M","-0.69%"
"07/01/2011","28,415.54","28,608.82","28,608.82","28,222.74","83.32M","-0.68%"
"06/01/2011","28,608.82","28,502.97","28,679.03","28,502.97","77.15M","0.37%"
"05/01/2011","28,502.97","28,933.58","28,933.58","28,364.31","86.64M","-1.49%"
"04/01/2011","28,933.58","28,830.78","28,947.16","28,757.98","61.25M","0.36%"
"03/01/2011","28,830.78","28,639.40","28,830.91","28,635.66","40.59M","0.67%"
"31/12/2010","28,639.40","28,753.85","28,753.85","28,620.94","23.13M","-0.40%"
"30/12/2010","28,753.85","28,665.71","28,775.40","28,638.19","51.06M","0.31%"
"29/12/2010","28,665.71","28,558.30","28,665.71","28,499.05","34.32M","0.38%"
"28/12/2010","28,558.30","28,582.68","28,685.69","28,463.06","25.64M","-0.09%"
"24/12/2010","28,582.68","28,675.08","28,682.98","28,582.68","9.22M","-0.32%"
"23/12/2010","28,675.08","28,609.91","28,724.92","28,554.79","57.62M","0.23%"
"22/12/2010","28,609.91","28,642.11","28,744.25","28,556.07","70.82M","-0.11%"
"21/12/2010","28,642.11","28,316.93","28,647.37","28,316.93","58.62M","1.15%"
"20/12/2010","28,316.93","28,215.48","28,418.19","28,177.53","50.43M","0.36%"
"17/12/2010","28,215.48","28,280.73","28,400.03","28,124.46","133.45M","-0.23%"
"15/12/2010","28,280.73","28,227.83","28,343.60","28,159.21","205.38M","0.19%"
"14/12/2010","28,227.83","28,128.29","28,290.57","28,128.29","108.72M","0.35%"
"13/12/2010","28,128.29","28,050.46","28,225.40","28,038.54","111.61M","0.28%"
"10/12/2010","28,050.46","28,173.79","28,251.07","27,927.24","108.10M","-0.44%"
"09/12/2010","28,173.79","28,338.17","28,453.66","28,125.99","93.09M","-0.58%"
"08/12/2010","28,338.17","28,317.92","28,401.55","28,051.06","100.17M","0.07%"
